Order ID,Cust Name,Cust ID,Customer Email,Customer Age,Customer Gender,Customer Region,Customer City,Product Name,Product ID,Product Category,Unit Price,Quantity,Discount (%),Total Amount,Payment Method,Order Status,Order Date,Delivery Days,Rating
ORD-006448,Neha Lewis,CUST-0350,neha.lewis350@example.com,41,Female,West,Ahmedabad,Sports Socks (3-pack),PROD-0018,Clothing,13.94,2,10,25.09,Credit Card,Completed,2025-02-23,11,5
ORD-006449,Rajesh Anderson,CUST-0215,rajesh.anderson215@example.com,69,Male,East,Patna,Machine Learning Guide,PROD-0033,Books,42.63,2,20,68.21,Wallet,Returned,2024-08-25,,
ORD-006450,Richard Johnson,CUST-0108,richard.johnson108@example.com,44,Male,Central,Raipur,Basketball,PROD-0046,Sports,39.63,3,10,107.0,Wallet,Cancelled,2025-05-26,,
ORD-006451,Mary Clark,CUST-0407,mary.clark407@example.com,42,Female,West,Goa,Resistance Bands,PROD-0043,Sports,22.74,1,5,21.6,Debit Card,Returned,2025-06-17,,
ORD-006452,Emma Singh,CUST-0250,emma.singh250@example.com,53,Female,Central,Jabalpur,Toaster,PROD-0023,Home & Kitchen,31.12,1,0,31.12,Debit Card,Returned,2025-06-12,,
ORD-006453,William Johnson,CUST-0523,william.johnson523@example.com,69,Female,Central,Raipur,Cotton T-Shirt,PROD-0011,Clothing,30.65,1,0,30.65,Wallet,Returned,2025-02-12,,
ORD-006454,Linda Malhotra,CUST-0595,linda.malhotra595@example.com,67,Male,South,Kochi,Python Programming,PROD-0031,Books,22.63,2,5,43.0,UPI,Pending,2024-02-03,,
ORD-006455,Manoj Sharma,CUST-0185,manoj.sharma185@example.com,55,Other,East,Patna,History of AI,PROD-0038,Books,15.71,3,5,44.77,Wallet,Completed,2024-03-02,14,4
ORD-006456,Donald King,CUST-0144,donald.king144@example.com,31,Other,South,Chennai,Running Shoes,PROD-0014,Clothing,41.04,2,0,82.08,Wallet,Returned,2024-02-24,,
ORD-006457,Aanya Chopra,CUST-0266,aanya.chopra266@example.com,51,Other,Central,Raipur,Cutting Board,PROD-0028,Home & Kitchen,11.96,3,5,34.09,UPI,Completed,2024-09-07,12,1
ORD-006458,Deepak Rodriguez,CUST-0307,deepak.rodriguez307@example.com,66,Other,Central,Nagpur,Knife Set,PROD-0025,Home & Kitchen,68.52,1,0,68.52,Credit Card,Cancelled,2025-08-23,,
ORD-006459,Anthony Malhotra,CUST-0752,anthony.malhotra752@example.com,29,Female,South,Coimbatore,Denim Jeans,PROD-0012,Clothing,82.97,2,5,157.64,Net Banking,Returned,2025-10-30,,
ORD-006460,Oliver Patel,CUST-0694,oliver.patel694@example.com,57,Female,East,Ranchi,Dish Rack,PROD-0029,Home & Kitchen,28.32,1,10,25.49,Credit Card,Returned,2024-09-23,,
ORD-006461,Reyansh Mehta,CUST-0656,reyansh.mehta656@example.com,70,Other,Central,Raipur,Dumbbells (Pair),PROD-0042,Sports,77.78,2,0,155.56,Wallet,Completed,2025-08-10,11,4
ORD-006462,Ashley Jones,CUST-0690,ashley.jones690@example.com,68,Other,North,Lucknow,Coffee Maker,PROD-0021,Home & Kitchen,62.05,2,0,124.1,Cash on Delivery,Returned,2024-12-05,,
ORD-006463,Lucas Gupta,CUST-0057,lucas.gupta57@example.com,44,Other,Central,Bhopal,Denim Jeans,PROD-0012,Clothing,82.97,1,10,74.67,Debit Card,Completed,2024-04-04,11,5
ORD-006464,Divya Wright,CUST-0104,divya.wright104@example.com,58,Male,Central,Raipur,Resistance Bands,PROD-0043,Sports,22.74,3,10,61.4,Net Banking,Pending,2024-01-14,,
ORD-006465,Ashley Gupta,CUST-0072,ashley.gupta72@example.com,53,Male,East,Ranchi,External SSD 1TB,PROD-0010,Electronics,77.83,1,10,70.05,UPI,Completed,2024-03-04,9,5
ORD-006466,Priya Smith,CUST-0762,priya.smith762@example.com,46,Female,North,Delhi,Formal Shirt,PROD-0015,Clothing,57.36,1,10,51.62,Debit Card,Cancelled,2025-04-30,,
ORD-006467,Rahul Brown,CUST-0013,rahul.brown13@example.com,60,Female,East,Bhubaneswar,Gym Bag,PROD-0050,Sports,52.65,2,0,105.3,Debit Card,Completed,2024-11-23,3,4
ORD-006468,Donald Thomas,CUST-0533,donald.thomas533@example.com,20,Female,West,Goa,Portable Charger,PROD-0004,Electronics,42.05,1,10,37.84,Debit Card,Completed,2025-07-19,14,4
ORD-006469,John Martin,CUST-0187,john.martin187@example.com,47,Female,Central,Raipur,Jump Rope,PROD-0044,Sports,18.67,1,5,17.74,UPI,Returned,2024-01-08,,
ORD-006470,John Wright,CUST-0232,john.wright232@example.com,18,Female,South,Coimbatore,Cutting Board,PROD-0028,Home & Kitchen,11.96,1,5,11.36,Wallet,Completed,2025-06-02,13,4
ORD-006471,Charles Moore,CUST-0009,charles.moore9@example.com,23,Other,North,Lucknow,Cookbook,PROD-0039,Books,22.32,2,15,37.94,Net Banking,Completed,2025-12-01,2,4
ORD-006472,John Martin,CUST-0187,john.martin187@example.com,47,Female,Central,Raipur,Yoga Mat,PROD-0041,Sports,42.7,3,5,121.7,Debit Card,Pending,2024-06-01,,
ORD-006473,Riya Nair,CUST-0233,riya.nair233@example.com,69,Male,Central,Nagpur,Tennis Racket,PROD-0047,Sports,61.92,2,10,111.46,UPI,Completed,2025-02-26,2,4
ORD-006474,Manoj Desai,CUST-0427,manoj.desai427@example.com,28,Other,North,Jaipur,Smartwatch,PROD-0005,Electronics,158.2,2,0,316.4,Net Banking,Completed,2025-04-08,4,1
ORD-006475,Thomas Smith,CUST-0404,thomas.smith404@example.com,44,Other,West,Pune,Tennis Racket,PROD-0047,Sports,61.92,2,10,111.46,Wallet,Completed,2025-01-28,14,5
ORD-006476,Aarav King,CUST-0006,aarav.king6@example.com,39,Female,South,Kochi,Wireless Mouse,PROD-0001,Electronics,45.68,1,5,43.4,Wallet,Completed,2024-11-03,13,5
ORD-006477,Suresh Rao,CUST-0437,suresh.rao437@example.com,27,Female,South,Kochi,Knife Set,PROD-0025,Home & Kitchen,68.52,2,15,116.48,Credit Card,Completed,2025-01-09,6,4
ORD-006478,Sunita Martinez,CUST-0455,sunita.martinez455@example.com,35,Male,East,Bhubaneswar,Webcam HD,PROD-0006,Electronics,72.22,1,20,57.78,UPI,Pending,2024-02-24,,
ORD-006479,Sara Young,CUST-0688,sara.young688@example.com,42,Female,North,Delhi,Python Programming,PROD-0031,Books,22.63,1,10,20.37,Wallet,Cancelled,2024-01-30,,
ORD-006480,Ishaan Rodriguez,CUST-0356,ishaan.rodriguez356@example.com,23,Other,South,Kochi,Knife Set,PROD-0025,Home & Kitchen,68.52,1,10,61.67,Wallet,Completed,2025-04-09,9,2
ORD-006481,Oliver Verma,CUST-0529,oliver.verma529@example.com,46,Female,West,Pune,Web Development,PROD-0034,Books,44.41,3,15,113.25,Debit Card,Returned,2024-10-24,,
ORD-006482,Riya Martinez,CUST-0468,riya.martinez468@example.com,44,Female,North,Amritsar,Keyboard Mechanical,PROD-0007,Electronics,97.82,1,0,97.82,Cash on Delivery,Returned,2024-11-20,,
ORD-006483,Sandra Martinez,CUST-0192,sandra.martinez192@example.com,44,Other,North,Chandigarh,Knife Set,PROD-0025,Home & Kitchen,68.52,1,5,65.09,Credit Card,Completed,2024-02-06,12,4
ORD-006484,Donald Young,CUST-0471,donald.young471@example.com,35,Female,South,Bangalore,Football,PROD-0045,Sports,29.05,3,5,82.79,Cash on Delivery,Completed,2024-05-28,14,2
ORD-006485,Swati Lee,CUST-0010,swati.lee10@example.com,54,Male,Central,Nagpur,Storage Containers,PROD-0027,Home & Kitchen,35.05,2,5,66.59,Cash on Delivery,Cancelled,2024-11-07,,
ORD-006486,Ashley Gupta,CUST-0072,ashley.gupta72@example.com,53,Male,East,Ranchi,Machine Learning Guide,PROD-0033,Books,42.63,2,0,85.26,Credit Card,Returned,2025-12-24,,
ORD-006487,Nisha Lopez,CUST-0409,nisha.lopez409@example.com,33,Female,West,Pune,Hoodie,PROD-0013,Clothing,50.64,2,25,75.96,UPI,Pending,2025-03-17,,
ORD-006488,Krishna Thomas,CUST-0129,krishna.thomas129@example.com,44,Female,East,Kolkata,Cutting Board,PROD-0028,Home & Kitchen,11.96,4,25,35.88,Cash on Delivery,Completed,2024-08-04,2,4
ORD-006489,Sophia Desai,CUST-0097,sophia.desai97@example.com,43,Male,West,Surat,Winter Jacket,PROD-0016,Clothing,125.83,1,20,100.66,Debit Card,Completed,2025-03-21,8,3
ORD-006490,Matthew Mehta,CUST-0564,matthew.mehta564@example.com,19,Male,North,Amritsar,Data Science Handbook,PROD-0032,Books,42.44,3,0,127.32,UPI,Cancelled,2025-05-31,,
ORD-006491,Suresh Mehta,CUST-0691,suresh.mehta691@example.com,69,Male,West,Mumbai,Monitor Stand,PROD-0008,Electronics,53.18,3,15,135.61,Debit Card,Completed,2025-01-24,13,5
ORD-006492,Pooja Martinez,CUST-0522,pooja.martinez522@example.com,37,Male,North,Chandigarh,USB-C Hub,PROD-0003,Electronics,61.28,1,15,52.09,UPI,Completed,2025-05-15,13,5
ORD-006493,Isabella Pillai,CUST-0417,isabella.pillai417@example.com,60,Other,South,Bangalore,Smartwatch,PROD-0005,Electronics,158.2,2,5,300.58,UPI,Completed,2025-05-10,15,5
ORD-006494,Richard Lopez,CUST-0075,richard.lopez75@example.com,28,Male,South,Chennai,Web Development,PROD-0034,Books,44.41,1,20,35.53,Cash on Delivery,Completed,2024-02-23,15,5
ORD-006495,Patricia Reddy,CUST-0593,patricia.reddy593@example.com,48,Male,West,Pune,Webcam HD,PROD-0006,Electronics,72.22,1,10,65.0,Debit Card,Completed,2024-08-15,15,3
ORD-006496,Aanya Kumar,CUST-0151,aanya.kumar151@example.com,22,Other,West,Surat,Web Development,PROD-0034,Books,44.41,1,10,39.97,Net Banking,Pending,2024-06-20,,
ORD-006497,Ayaan Malhotra,CUST-0616,ayaan.malhotra616@example.com,18,Other,South,Bangalore,Machine Learning Guide,PROD-0033,Books,42.63,1,20,34.1,Debit Card,Completed,2024-03-15,13,4
ORD-006498,Arjun Moore,CUST-0766,arjun.moore766@example.com,18,Female,South,Hyderabad,USB-C Hub,PROD-0003,Electronics,61.28,4,5,232.86,Wallet,Pending,2024-09-07,,
ORD-006499,John Malhotra,CUST-0433,john.malhotra433@example.com,18,Female,Central,Jabalpur,Knife Set,PROD-0025,Home & Kitchen,68.52,2,0,137.04,Net Banking,Completed,2025-03-17,4,4
ORD-006500,Emma Hernandez,CUST-0469,emma.hernandez469@example.com,33,Female,South,Kochi,Bluetooth Headphones,PROD-0002,Electronics,92.28,1,10,83.05,Cash on Delivery,Completed,2024-06-26,5,5
ORD-006501,Richard Smith,CUST-0088,richard.smith88@example.com,53,Male,West,Ahmedabad,Scarf,PROD-0020,Clothing,33.28,1,5,31.62,Credit Card,Completed,2025-09-23,11,4
ORD-006502,James Harris,CUST-0352,james.harris352@example.com,25,Male,East,Bhubaneswar,Formal Shirt,PROD-0015,Clothing,57.36,1,20,45.89,Credit Card,Completed,2024-07-15,14,4
ORD-006503,John Smith,CUST-0106,john.smith106@example.com,26,Male,Central,Bhopal,Cap,PROD-0019,Clothing,12.46,2,15,21.18,Wallet,Completed,2025-05-16,6,2
ORD-006504,Lucas Jones,CUST-0553,lucas.jones553@example.com,55,Male,Central,Raipur,Jump Rope,PROD-0044,Sports,18.67,2,10,33.61,Debit Card,Completed,2025-12-26,15,4
ORD-006505,Noah Chopra,CUST-0164,noah.chopra164@example.com,47,Other,West,Mumbai,Swimming Goggles,PROD-0048,Sports,16.81,3,0,50.43,Credit Card,Pending,2025-06-01,,
ORD-006506,Mary Jones,CUST-0243,mary.jones243@example.com,36,Female,Central,Jabalpur,Knife Set,PROD-0025,Home & Kitchen,68.52,1,20,54.82,Wallet,Completed,2025-04-04,6,4
ORD-006507,Vikram Miller,CUST-0405,vikram.miller405@example.com,48,Other,Central,Jabalpur,Cutting Board,PROD-0028,Home & Kitchen,11.96,3,20,28.7,UPI,Pending,2024-09-10,,
ORD-006508,Riya Menon,CUST-0019,riya.menon19@example.com,65,Other,South,Chennai,Business Strategy,PROD-0035,Books,33.11,1,25,24.83,UPI,Completed,2025-05-23,9,5
ORD-006509,Mary Bhat,CUST-0726,mary.bhat726@example.com,59,Male,West,Goa,Web Development,PROD-0034,Books,44.41,4,5,168.76,UPI,Pending,2025-01-12,,
ORD-006510,Suresh Miller,CUST-0463,suresh.miller463@example.com,21,Other,East,Patna,Cookbook,PROD-0039,Books,22.32,1,0,22.32,Credit Card,Cancelled,2025-11-17,,
ORD-006511,Pooja Brown,CUST-0086,pooja.brown86@example.com,60,Female,West,Mumbai,History of AI,PROD-0038,Books,15.71,1,10,14.14,Cash on Delivery,Completed,2025-04-19,10,4
ORD-006512,Nisha Reddy,CUST-0646,nisha.reddy646@example.com,69,Other,North,Chandigarh,Knife Set,PROD-0025,Home & Kitchen,68.52,1,5,65.09,Credit Card,Completed,2025-12-06,10,3
ORD-006513,Sunita Robinson,CUST-0475,sunita.robinson475@example.com,43,Male,Central,Indore,Bluetooth Headphones,PROD-0002,Electronics,92.28,5,5,438.33,Credit Card,Completed,2024-04-23,6,2
ORD-006514,James Miller,CUST-0479,james.miller479@example.com,32,Other,North,Amritsar,Portable Charger,PROD-0004,Electronics,42.05,1,10,37.84,Debit Card,Completed,2025-03-25,2,3
ORD-006515,John Kumar,CUST-0295,john.kumar295@example.com,53,Other,East,Kolkata,External SSD 1TB,PROD-0010,Electronics,77.83,2,0,155.66,Wallet,Completed,2025-08-17,6,4
ORD-006516,Rohit Rodriguez,CUST-0727,rohit.rodriguez727@example.com,65,Female,South,Kochi,Business Strategy,PROD-0035,Books,33.11,1,5,31.45,Wallet,Returned,2024-06-15,,
ORD-006517,Nancy Singh,CUST-0661,nancy.singh661@example.com,42,Male,North,Jaipur,Tea Kettle,PROD-0030,Home & Kitchen,40.05,1,0,40.05,Cash on Delivery,Completed,2025-03-24,13,3
ORD-006518,Pooja Nair,CUST-0643,pooja.nair643@example.com,27,Male,Central,Bhopal,Self-Help Guide,PROD-0036,Books,10.26,2,10,18.47,Debit Card,Returned,2025-12-06,,
ORD-006519,Linda Walker,CUST-0677,linda.walker677@example.com,24,Female,West,Goa,USB-C Hub,PROD-0003,Electronics,61.28,1,20,49.02,Debit Card,Completed,2025-06-14,15,5
ORD-006520,Noah Pillai,CUST-0495,noah.pillai495@example.com,61,Male,South,Hyderabad,Travel Guide,PROD-0040,Books,22.38,5,15,95.11,Cash on Delivery,Returned,2025-01-10,,
ORD-006521,Betty Chopra,CUST-0749,betty.chopra749@example.com,43,Female,East,Guwahati,Jump Rope,PROD-0044,Sports,18.67,2,5,35.47,Credit Card,Completed,2025-11-13,1,4
ORD-006522,Aanya Wright,CUST-0124,aanya.wright124@example.com,24,Other,South,Hyderabad,Webcam HD,PROD-0006,Electronics,72.22,2,5,137.22,Credit Card,Completed,2025-02-12,2,3
ORD-006523,Anthony White,CUST-0244,anthony.white244@example.com,68,Other,West,Mumbai,Coffee Maker,PROD-0021,Home & Kitchen,62.05,1,10,55.84,Credit Card,Returned,2025-07-10,,
ORD-006524,Ashley Jones,CUST-0690,ashley.jones690@example.com,68,Other,North,Lucknow,Jump Rope,PROD-0044,Sports,18.67,2,0,37.34,Credit Card,Returned,2025-02-13,,
ORD-006525,Oliver Lee,CUST-0365,oliver.lee365@example.com,67,Male,Central,Indore,Cutting Board,PROD-0028,Home & Kitchen,11.96,3,25,26.91,Wallet,Completed,2025-05-10,11,5
ORD-006526,Richard Johnson,CUST-0108,richard.johnson108@example.com,44,Male,Central,Raipur,Hoodie,PROD-0013,Clothing,50.64,5,0,253.2,UPI,Cancelled,2025-07-04,,
ORD-006527,Suresh Lewis,CUST-0751,suresh.lewis751@example.com,60,Female,Central,Raipur,Tennis Racket,PROD-0047,Sports,61.92,4,5,235.3,Net Banking,Returned,2024-01-25,,
ORD-006528,Karan White,CUST-0252,karan.white252@example.com,24,Other,East,Patna,Tennis Racket,PROD-0047,Sports,61.92,2,20,99.07,Debit Card,Pending,2025-05-20,,
ORD-006529,Isha Anderson,CUST-0798,isha.anderson798@example.com,44,Female,West,Mumbai,Winter Jacket,PROD-0016,Clothing,125.83,2,10,226.49,Wallet,Completed,2024-04-26,10,5
ORD-006530,Sara Patel,CUST-0512,sara.patel512@example.com,46,Female,North,Jaipur,Resistance Bands,PROD-0043,Sports,22.74,2,0,45.48,Credit Card,Pending,2024-03-07,,
ORD-006531,Margaret Garcia,CUST-0393,margaret.garcia393@example.com,20,Male,Central,Bhopal,Hoodie,PROD-0013,Clothing,50.64,2,10,91.15,Net Banking,Completed,2025-09-20,7,4
ORD-006532,Linda Robinson,CUST-0557,linda.robinson557@example.com,42,Female,South,Coimbatore,USB-C Hub,PROD-0003,Electronics,61.28,1,15,52.09,Net Banking,Completed,2024-07-07,6,3
ORD-006533,Aarav Robinson,CUST-0682,aarav.robinson682@example.com,67,Other,Central,Raipur,USB-C Hub,PROD-0003,Electronics,61.28,1,0,61.28,Credit Card,Completed,2025-06-04,15,3
ORD-006534,Anthony Thompson,CUST-0191,anthony.thompson191@example.com,46,Male,East,Kolkata,Wireless Mouse,PROD-0001,Electronics,45.68,1,10,41.11,UPI,Returned,2024-12-01,,
ORD-006535,Rahul Martinez,CUST-0015,rahul.martinez15@example.com,58,Other,West,Ahmedabad,Dumbbells (Pair),PROD-0042,Sports,77.78,4,10,280.01,Cash on Delivery,Pending,2025-04-06,,
ORD-006536,Rahul Brown,CUST-0013,rahul.brown13@example.com,60,Female,East,Bhubaneswar,Portable Charger,PROD-0004,Electronics,42.05,2,20,67.28,UPI,Pending,2025-08-26,,
ORD-006537,Reyansh Martin,CUST-0148,reyansh.martin148@example.com,58,Female,East,Bhubaneswar,Formal Shirt,PROD-0015,Clothing,57.36,1,5,54.49,Debit Card,Cancelled,2024-09-28,,
ORD-006538,Jessica Desai,CUST-0662,jessica.desai662@example.com,58,Other,Central,Indore,Hoodie,PROD-0013,Clothing,50.64,1,0,50.64,Debit Card,Completed,2024-08-03,11,5
ORD-006539,Oliver Patel,CUST-0694,oliver.patel694@example.com,57,Female,East,Ranchi,Scarf,PROD-0020,Clothing,33.28,1,0,33.28,Wallet,Pending,2024-12-04,,
ORD-006540,Aadhya Sharma,CUST-0652,aadhya.sharma652@example.com,26,Male,North,Chandigarh,Hoodie,PROD-0013,Clothing,50.64,1,0,50.64,Credit Card,Returned,2025-02-13,,
ORD-006541,Aanya Harris,CUST-0245,aanya.harris245@example.com,45,Female,Central,Indore,Laptop Stand,PROD-0009,Electronics,59.55,1,5,56.57,Cash on Delivery,Returned,2025-03-08,,
ORD-006542,Emma Rao,CUST-0016,emma.rao16@example.com,32,Male,East,Kolkata,Casual Shorts,PROD-0017,Clothing,29.07,3,10,78.49,UPI,Returned,2025-05-10,,
ORD-006543,Thomas Gupta,CUST-0306,thomas.gupta306@example.com,61,Other,West,Ahmedabad,Data Science Handbook,PROD-0032,Books,42.44,4,15,144.3,Wallet,Pending,2024-01-13,,
ORD-006544,Vivaan Anderson,CUST-0739,vivaan.anderson739@example.com,56,Male,South,Chennai,Machine Learning Guide,PROD-0033,Books,42.63,1,15,36.24,Wallet,Returned,2025-03-31,,
ORD-006545,Sunita Malhotra,CUST-0570,sunita.malhotra570@example.com,34,Female,North,Lucknow,Wireless Mouse,PROD-0001,Electronics,45.68,3,15,116.48,Cash on Delivery,Completed,2025-05-14,14,4
ORD-006546,Ananya King,CUST-0313,ananya.king313@example.com,46,Other,South,Hyderabad,Blender,PROD-0022,Home & Kitchen,46.5,1,20,37.2,Wallet,Returned,2024-10-24,,
ORD-006547,Krishna Pillai,CUST-0196,krishna.pillai196@example.com,65,Male,East,Bhubaneswar,Tennis Racket,PROD-0047,Sports,61.92,1,10,55.73,UPI,Pending,2025-04-16,,
ORD-006548,Neha Miller,CUST-0225,neha.miller225@example.com,57,Female,North,Lucknow,Tea Kettle,PROD-0030,Home & Kitchen,40.05,1,0,40.05,Wallet,Pending,2024-03-16,,
ORD-006549,Sunita Kumar,CUST-0047,sunita.kumar47@example.com,24,Male,West,Goa,Hoodie,PROD-0013,Clothing,50.64,1,25,37.98,Wallet,Completed,2024-03-26,7,3
ORD-006550,Sai Desai,CUST-0335,sai.desai335@example.com,37,Other,North,Jaipur,Bluetooth Headphones,PROD-0002,Electronics,92.28,2,5,175.33,Credit Card,Completed,2024-08-13,12,
ORD-006551,Pari Martinez,CUST-0116,pari.martinez116@example.com,34,Female,South,Bangalore,Water Bottle,PROD-0026,Home & Kitchen,17.56,1,25,13.17,Net Banking,Cancelled,2025-11-07,,
ORD-006552,Sunita Malhotra,CUST-0570,sunita.malhotra570@example.com,34,Female,North,Lucknow,Cycling Gloves,PROD-0049,Sports,31.15,4,0,124.6,Net Banking,Returned,2024-12-28,,
ORD-006553,Isha Pillai,CUST-0641,isha.pillai641@example.com,38,Female,East,Patna,Winter Jacket,PROD-0016,Clothing,125.83,2,15,213.91,Debit Card,Cancelled,2024-12-25,,
ORD-006554,Ishaan White,CUST-0014,ishaan.white14@example.com,64,Male,South,Coimbatore,Winter Jacket,PROD-0016,Clothing,125.83,1,10,113.25,Credit Card,Cancelled,2025-03-19,,
ORD-006555,Oliver Gupta,CUST-0173,oliver.gupta173@example.com,38,Female,West,Mumbai,Dish Rack,PROD-0029,Home & Kitchen,28.32,3,0,84.96,Debit Card,Completed,2024-05-11,15,5
ORD-006556,Mary Pillai,CUST-0462,mary.pillai462@example.com,60,Other,East,Bhubaneswar,Laptop Stand,PROD-0009,Electronics,59.55,2,5,113.14,Credit Card,Completed,2024-05-13,10,4
ORD-006557,James Garcia,CUST-0017,james.garcia17@example.com,31,Other,East,Kolkata,History of AI,PROD-0038,Books,15.71,3,5,44.77,Debit Card,Completed,2024-03-12,13,3
ORD-006558,Manoj Hernandez,CUST-0620,manoj.hernandez620@example.com,63,Other,North,Jaipur,Yoga Mat,PROD-0041,Sports,42.7,3,0,128.1,Cash on Delivery,Pending,2024-01-12,,
ORD-006559,Arjun Shah,CUST-0423,arjun.shah423@example.com,20,Female,West,Pune,Toaster,PROD-0023,Home & Kitchen,31.12,2,15,52.9,UPI,Pending,2025-07-24,,
ORD-006560,Nikhil Walker,CUST-0647,nikhil.walker647@example.com,31,Female,Central,Bhopal,Knife Set,PROD-0025,Home & Kitchen,68.52,1,10,61.67,Cash on Delivery,Returned,2025-09-12,,
ORD-006561,Riya Wright,CUST-0676,riya.wright676@example.com,41,Male,North,Amritsar,Webcam HD,PROD-0006,Electronics,72.22,3,5,205.83,Cash on Delivery,Completed,2024-08-03,4,3
ORD-006562,Sara Sharma,CUST-0149,sara.sharma149@example.com,48,Female,Central,Nagpur,Self-Help Guide,PROD-0036,Books,10.26,1,0,10.26,Wallet,Completed,2024-06-19,4,4
ORD-006563,Reyansh White,CUST-0209,reyansh.white209@example.com,67,Male,West,Ahmedabad,Running Shoes,PROD-0014,Clothing,41.04,1,15,34.88,Credit Card,Cancelled,2024-08-23,,
ORD-006564,Linda Chopra,CUST-0063,linda.chopra63@example.com,52,Other,South,Kochi,Dumbbells (Pair),PROD-0042,Sports,77.78,1,10,70.0,UPI,Pending,2024-06-18,,
ORD-006565,Kavita Thompson,CUST-0385,kavita.thompson385@example.com,21,Female,East,Kolkata,Wireless Mouse,PROD-0001,Electronics,45.68,1,15,38.83,UPI,Completed,2025-09-02,11,1
ORD-006566,Lucas Smith,CUST-0516,lucas.smith516@example.com,36,Female,West,Mumbai,Data Science Handbook,PROD-0032,Books,42.44,2,0,84.88,Net Banking,Cancelled,2024-01-25,,
ORD-006567,Oliver Lee,CUST-0365,oliver.lee365@example.com,67,Male,Central,Indore,External SSD 1TB,PROD-0010,Electronics,77.83,1,15,66.16,Debit Card,Completed,2024-06-25,6,4
ORD-006568,Pooja Brown,CUST-0086,pooja.brown86@example.com,60,Female,West,Mumbai,Machine Learning Guide,PROD-0033,Books,42.63,5,0,213.15,Credit Card,Completed,2025-12-24,4,5
ORD-006569,Sophia Davis,CUST-0273,sophia.davis273@example.com,63,Other,Central,Raipur,Winter Jacket,PROD-0016,Clothing,125.83,2,0,251.66,UPI,Completed,2024-08-24,14,4
ORD-006570,Aanya Clark,CUST-0234,aanya.clark234@example.com,18,Female,North,Chandigarh,Toaster,PROD-0023,Home & Kitchen,31.12,2,0,62.24,Wallet,Completed,2025-05-14,4,1
ORD-006571,Ananya Pillai,CUST-0601,ananya.pillai601@example.com,56,Other,Central,Jabalpur,Data Science Handbook,PROD-0032,Books,42.44,1,0,42.44,Wallet,Completed,2025-10-11,6,3
ORD-006572,Aadhya Miller,CUST-0251,aadhya.miller251@example.com,64,Male,East,Guwahati,Cookbook,PROD-0039,Books,22.32,2,5,42.41,Cash on Delivery,Pending,2024-09-21,,
ORD-006573,Vikram Davis,CUST-0091,vikram.davis91@example.com,59,Female,Central,Jabalpur,Formal Shirt,PROD-0015,Clothing,57.36,4,0,229.44,Credit Card,Cancelled,2024-05-29,,
ORD-006574,Krishna Anderson,CUST-0237,krishna.anderson237@example.com,50,Other,West,Ahmedabad,Data Science Handbook,PROD-0032,Books,42.44,1,5,40.32,Credit Card,Completed,2024-11-13,13,4
ORD-006575,Neha Mehta,CUST-0305,neha.mehta305@example.com,69,Male,South,Coimbatore,Bluetooth Headphones,PROD-0002,Electronics,92.28,1,10,83.05,Debit Card,Completed,2025-07-28,12,4
