I Sr No,Cust Name,Cust ID,Product Name,Product ID,Product Price,Quantity,Transaction ID,Transaction Date
7409,Vihaan Anderson,CUST-0540,Water Bottle,PROD-0026,17.56,2,TXN-007409,2025-05-12
7410,Meena Jones,CUST-0107,Toaster,PROD-0023,31.12,1,TXN-007410,2024-10-06
7411,Manoj Desai,CUST-0427,Bluetooth Headphones,PROD-0002,92.28,1,TXN-007411,2025-08-22
7412,Oliver Kumar,CUST-0158,Water Bottle,PROD-0026,17.56,1,TXN-007412,2025-03-23
7413,Daniel Singh,CUST-0497,Sports Socks (3-pack),PROD-0018,13.94,4,TXN-007413,2025-02-16
7414,Reyansh Lewis,CUST-0649,Football,PROD-0045,29.05,1,TXN-007414,2024-05-19
7415,David Sharma,CUST-0050,Yoga Mat,PROD-0041,42.7,1,TXN-007415,2024-07-30
7416,Vikram Miller,CUST-0405,Football,PROD-0045,29.05,4,TXN-007416,2024-11-02
7417,William Kumar,CUST-0640,Fiction Novel,PROD-0037,12.83,1,TXN-007417,2025-09-05
7418,Meena Martin,CUST-0708,External SSD 1TB,PROD-0010,77.83,3,TXN-007418,2024-12-23
7419,John Walker,CUST-0419,Dish Rack,PROD-0029,28.32,3,TXN-007419,2025-11-30
7420,Oliver Kumar,CUST-0158,Machine Learning Guide,PROD-0033,42.63,1,TXN-007420,2024-02-13
7421,Ashley Martinez,CUST-0175,Webcam HD,PROD-0006,72.22,4,TXN-007421,2024-12-31
7422,Sai Lee,CUST-0329,Tennis Racket,PROD-0047,61.92,4,TXN-007422,2025-10-26
7423,Mia Rao,CUST-0673,Running Shoes,PROD-0014,41.04,2,TXN-007423,2024-01-21
7424,Ashley Jones,CUST-0690,Data Science Handbook,PROD-0032,42.44,2,TXN-007424,2024-11-23
7425,Richard Lewis,CUST-0563,Laptop Stand,PROD-0009,59.55,1,TXN-007425,2024-06-11
7426,James Mehta,CUST-0396,Denim Jeans,PROD-0012,82.97,2,TXN-007426,2024-08-10
7427,Betty Jackson,CUST-0622,Non-Stick Pan,PROD-0024,32.73,1,TXN-007427,2025-10-18
7428,Mary White,CUST-0525,Sports Socks (3-pack),PROD-0018,13.94,1,TXN-007428,2025-02-08
7429,Arjun Verma,CUST-0003,Dish Rack,PROD-0029,28.32,2,TXN-007429,2024-01-23
7430,Deepak Desai,CUST-0493,Blender,PROD-0022,46.5,1,TXN-007430,2025-07-30
7431,Riya White,CUST-0714,Fiction Novel,PROD-0037,12.83,4,TXN-007431,2025-09-13
7432,Elizabeth Wright,CUST-0517,Smartwatch,PROD-0005,158.2,2,TXN-007432,2025-01-18
7433,Aadhya Bhat,CUST-0380,Smartwatch,PROD-0005,158.2,1,TXN-007433,2025-11-24
7434,Karen Gupta,CUST-0705,Sports Socks (3-pack),PROD-0018,13.94,1,TXN-007434,2024-11-10
7435,Manoj Young,CUST-0619,Gym Bag,PROD-0050,52.65,1,TXN-007435,2024-07-29
7436,Jessica Mehta,CUST-0689,Keyboard Mechanical,PROD-0007,97.82,2,TXN-007436,2024-10-09
7437,Vivaan Johnson,CUST-0635,Business Strategy,PROD-0035,33.11,1,TXN-007437,2025-11-20
7438,Vivaan Malhotra,CUST-0779,Winter Jacket,PROD-0016,125.83,2,TXN-007438,2025-10-21
7439,Jennifer Lopez,CUST-0345,Resistance Bands,PROD-0043,22.74,2,TXN-007439,2024-10-05
7440,Ananya Lewis,CUST-0451,Dish Rack,PROD-0029,28.32,2,TXN-007440,2025-01-23
7441,Sai Kumar,CUST-0799,Coffee Maker,PROD-0021,62.05,2,TXN-007441,2024-02-07
7442,Deepak Desai,CUST-0493,Bluetooth Headphones,PROD-0002,92.28,1,TXN-007442,2024-11-06
7443,William Thompson,CUST-0743,Travel Guide,PROD-0040,22.38,1,TXN-007443,2025-12-26
7444,Lisa Kumar,CUST-0216,Yoga Mat,PROD-0041,42.7,3,TXN-007444,2024-08-15
7445,John Pillai,CUST-0785,Cutting Board,PROD-0028,11.96,2,TXN-007445,2025-11-04
7446,Robert Singh,CUST-0505,Keyboard Mechanical,PROD-0007,97.82,1,TXN-007446,2025-02-24
7447,Mary Pillai,CUST-0578,Denim Jeans,PROD-0012,82.97,5,TXN-007447,2024-01-03
7448,Amit Rodriguez,CUST-0597,Sports Socks (3-pack),PROD-0018,13.94,3,TXN-007448,2024-02-25
7449,Sai Rao,CUST-0499,Water Bottle,PROD-0026,17.56,4,TXN-007449,2025-12-11
7450,Myra Smith,CUST-0247,Scarf,PROD-0020,33.28,4,TXN-007450,2024-12-20
7451,Lisa Kumar,CUST-0216,Non-Stick Pan,PROD-0024,32.73,2,TXN-007451,2025-04-22
7452,Sai Williams,CUST-0128,Portable Charger,PROD-0004,42.05,2,TXN-007452,2024-04-22
7453,Nikhil Lewis,CUST-0127,Blender,PROD-0022,46.5,2,TXN-007453,2025-04-18
7454,Jessica Miller,CUST-0466,Formal Shirt,PROD-0015,57.36,3,TXN-007454,2025-09-21
7455,Sarah Shah,CUST-0270,Winter Jacket,PROD-0016,125.83,2,TXN-007455,2025-11-06
7456,Rajesh Chopra,CUST-0269,Football,PROD-0045,29.05,2,TXN-007456,2024-05-16
7457,Matthew Reddy,CUST-0178,Toaster,PROD-0023,31.12,4,TXN-007457,2025-04-24
7458,Manoj Joshi,CUST-0513,Blender,PROD-0022,46.5,2,TXN-007458,2024-04-16
7459,Charles Patel,CUST-0229,Blender,PROD-0022,46.5,1,TXN-007459,2025-10-11
7460,Sai Kumar,CUST-0500,Scarf,PROD-0020,33.28,1,TXN-007460,2025-06-30
7461,Rohit Chopra,CUST-0337,Dumbbells (Pair),PROD-0042,77.78,1,TXN-007461,2024-08-07
7462,Vivaan Johnson,CUST-0635,Resistance Bands,PROD-0043,22.74,1,TXN-007462,2024-08-31
7463,Sara Sharma,CUST-0149,Business Strategy,PROD-0035,33.11,1,TXN-007463,2025-01-16
7464,Swati Malhotra,CUST-0358,Self-Help Guide,PROD-0036,10.26,1,TXN-007464,2025-11-21
7465,Sunita Rao,CUST-0768,History of AI,PROD-0038,15.71,3,TXN-007465,2024-12-18
7466,Sarah Harris,CUST-0498,Swimming Goggles,PROD-0048,16.81,2,TXN-007466,2025-05-14
7467,Amit Clark,CUST-0371,Machine Learning Guide,PROD-0033,42.63,1,TXN-007467,2025-02-22
7468,Ashley Jones,CUST-0413,USB-C Hub,PROD-0003,61.28,1,TXN-007468,2025-06-27
7469,Charlotte Bhat,CUST-0792,Casual Shorts,PROD-0017,29.07,2,TXN-007469,2024-04-30
7470,Isabella Anderson,CUST-0796,Hoodie,PROD-0013,50.64,2,TXN-007470,2024-09-01
7471,Nisha Thompson,CUST-0219,Swimming Goggles,PROD-0048,16.81,3,TXN-007471,2025-10-15
7472,David Thomas,CUST-0310,Dish Rack,PROD-0029,28.32,1,TXN-007472,2024-01-19
7473,Jennifer Malhotra,CUST-0477,Keyboard Mechanical,PROD-0007,97.82,1,TXN-007473,2025-08-30
7474,Aanya Gupta,CUST-0456,Yoga Mat,PROD-0041,42.7,3,TXN-007474,2024-09-17
7475,Susan Clark,CUST-0748,Data Science Handbook,PROD-0032,42.44,2,TXN-007475,2025-05-15
7476,Vikram Bhat,CUST-0738,Football,PROD-0045,29.05,1,TXN-007476,2024-10-24
7477,Sai Williams,CUST-0128,Self-Help Guide,PROD-0036,10.26,1,TXN-007477,2024-11-23
7478,Charles Verma,CUST-0586,Blender,PROD-0022,46.5,5,TXN-007478,2025-06-14
7479,Noah Verma,CUST-0730,Running Shoes,PROD-0014,41.04,2,TXN-007479,2024-10-17
7480,Rahul Smith,CUST-0382,Basketball,PROD-0046,39.63,3,TXN-007480,2024-02-07
7481,Pooja Kumar,CUST-0126,Tea Kettle,PROD-0030,40.05,1,TXN-007481,2025-09-15
7482,Noah Malhotra,CUST-0398,Keyboard Mechanical,PROD-0007,97.82,1,TXN-007482,2025-04-16
7483,James Clark,CUST-0357,Travel Guide,PROD-0040,22.38,2,TXN-007483,2025-11-05
7484,Isha Young,CUST-0041,Cycling Gloves,PROD-0049,31.15,1,TXN-007484,2024-02-06
7485,Margaret Garcia,CUST-0393,Tea Kettle,PROD-0030,40.05,2,TXN-007485,2025-10-23
7486,Ananya Garcia,CUST-0277,Fiction Novel,PROD-0037,12.83,1,TXN-007486,2025-07-10
7487,Aanya Lewis,CUST-0443,Football,PROD-0045,29.05,2,TXN-007487,2025-06-25
7488,Sandra Davis,CUST-0321,Coffee Maker,PROD-0021,62.05,2,TXN-007488,2025-02-11
7489,Daniel Gupta,CUST-0721,External SSD 1TB,PROD-0010,77.83,1,TXN-007489,2025-01-08
7490,Patricia Reddy,CUST-0593,Gym Bag,PROD-0050,52.65,1,TXN-007490,2025-07-16
7491,James Davis,CUST-0790,History of AI,PROD-0038,15.71,2,TXN-007491,2025-02-15
7492,Oliver Patel,CUST-0694,Winter Jacket,PROD-0016,125.83,1,TXN-007492,2024-07-21
7493,Kavita King,CUST-0439,Data Science Handbook,PROD-0032,42.44,5,TXN-007493,2025-01-11
7494,Ashley Jones,CUST-0690,Toaster,PROD-0023,31.12,3,TXN-007494,2025-08-31
7495,Suresh Lee,CUST-0418,USB-C Hub,PROD-0003,61.28,2,TXN-007495,2025-04-10
7496,Nancy Martinez,CUST-0132,Laptop Stand,PROD-0009,59.55,2,TXN-007496,2024-08-07
7497,Ananya Garcia,CUST-0277,Gym Bag,PROD-0050,52.65,1,TXN-007497,2024-08-06
7498,Krishna Anderson,CUST-0237,Toaster,PROD-0023,31.12,3,TXN-007498,2024-07-17
7499,James Bhat,CUST-0627,Wireless Mouse,PROD-0001,45.68,1,TXN-007499,2024-07-13
7500,Matthew Anderson,CUST-0049,Cookbook,PROD-0039,22.32,2,TXN-007500,2024-11-13
7501,Priya Anderson,CUST-0169,Data Science Handbook,PROD-0032,42.44,2,TXN-007501,2025-09-21
7502,Riya Nair,CUST-0233,Cutting Board,PROD-0028,11.96,2,TXN-007502,2025-11-19
7503,Oliver Kulkarni,CUST-0231,Coffee Maker,PROD-0021,62.05,2,TXN-007503,2025-08-04
7504,Betty Shah,CUST-0424,Dish Rack,PROD-0029,28.32,3,TXN-007504,2024-03-05
7505,Priya Mehta,CUST-0712,Sports Socks (3-pack),PROD-0018,13.94,2,TXN-007505,2024-01-23
7506,Ananya Lopez,CUST-0201,Basketball,PROD-0046,39.63,3,TXN-007506,2025-11-14
7507,Myra Jones,CUST-0012,Resistance Bands,PROD-0043,22.74,1,TXN-007507,2025-04-12
7508,Ashley Jones,CUST-0690,Tennis Racket,PROD-0047,61.92,1,TXN-007508,2025-01-07
7509,Sneha Reddy,CUST-0793,Yoga Mat,PROD-0041,42.7,2,TXN-007509,2025-01-08
7510,Donald Mehta,CUST-0575,External SSD 1TB,PROD-0010,77.83,1,TXN-007510,2024-01-26
7511,William Smith,CUST-0526,Denim Jeans,PROD-0012,82.97,5,TXN-007511,2024-12-16
7512,Matthew Iyer,CUST-0186,Resistance Bands,PROD-0043,22.74,2,TXN-007512,2025-04-27
7513,Michael Smith,CUST-0606,Casual Shorts,PROD-0017,29.07,3,TXN-007513,2024-03-10
7514,Nancy Bhat,CUST-0145,Machine Learning Guide,PROD-0033,42.63,4,TXN-007514,2025-06-19
7515,Vihaan White,CUST-0400,Cutting Board,PROD-0028,11.96,4,TXN-007515,2024-04-16
7516,Vikram Davis,CUST-0091,Laptop Stand,PROD-0009,59.55,2,TXN-007516,2024-07-19
7517,Richard Johnson,CUST-0171,Smartwatch,PROD-0005,158.2,1,TXN-007517,2025-11-04
7518,Richard Johnson,CUST-0171,Coffee Maker,PROD-0021,62.05,4,TXN-007518,2025-01-21
7519,Sai Walker,CUST-0085,Keyboard Mechanical,PROD-0007,97.82,2,TXN-007519,2025-10-19
7520,Matthew Chopra,CUST-0560,Fiction Novel,PROD-0037,12.83,3,TXN-007520,2024-05-30
7521,Ashley Chopra,CUST-0342,Travel Guide,PROD-0040,22.38,4,TXN-007521,2025-02-07
7522,Aanya Miller,CUST-0777,Cycling Gloves,PROD-0049,31.15,1,TXN-007522,2024-09-27
7523,Donald Williams,CUST-0645,Yoga Mat,PROD-0041,42.7,1,TXN-007523,2025-01-16
7524,Charlotte Thompson,CUST-0717,Running Shoes,PROD-0014,41.04,1,TXN-007524,2025-12-03
7525,Riya Chopra,CUST-0325,Sports Socks (3-pack),PROD-0018,13.94,1,TXN-007525,2024-03-19
7526,Vihaan Jones,CUST-0113,Web Development,PROD-0034,44.41,1,TXN-007526,2025-12-05
7527,Oliver Mehta,CUST-0546,Resistance Bands,PROD-0043,22.74,4,TXN-007527,2025-12-13
7528,Ishaan Jackson,CUST-0351,Webcam HD,PROD-0006,72.22,1,TXN-007528,2025-04-05
7529,Neha Kumar,CUST-0193,Machine Learning Guide,PROD-0033,42.63,5,TXN-007529,2025-12-04
7530,Rahul Verma,CUST-0347,External SSD 1TB,PROD-0010,77.83,1,TXN-007530,2025-07-19
7531,Robert Jackson,CUST-0664,Dumbbells (Pair),PROD-0042,77.78,2,TXN-007531,2025-12-07
7532,Aditya Thompson,CUST-0608,Running Shoes,PROD-0014,41.04,2,TXN-007532,2025-03-15
7533,William Smith,CUST-0526,Scarf,PROD-0020,33.28,3,TXN-007533,2025-07-03
7534,Isha Anderson,CUST-0798,Sports Socks (3-pack),PROD-0018,13.94,4,TXN-007534,2024-03-23
7535,Anjali Gupta,CUST-0267,Knife Set,PROD-0025,68.52,2,TXN-007535,2024-06-18
7536,Neha Brown,CUST-0029,Smartwatch,PROD-0005,158.2,1,TXN-007536,2025-06-18
7537,Emma Singh,CUST-0250,Hoodie,PROD-0013,50.64,1,TXN-007537,2024-09-30
7538,Anthony Menon,CUST-0062,Keyboard Mechanical,PROD-0007,97.82,1,TXN-007538,2025-03-29
7539,Mary Reddy,CUST-0174,Business Strategy,PROD-0035,33.11,1,TXN-007539,2025-02-02
7540,Myra Jones,CUST-0012,Hoodie,PROD-0013,50.64,1,TXN-007540,2025-05-08
7541,David Wright,CUST-0797,Water Bottle,PROD-0026,17.56,4,TXN-007541,2025-04-24
7542,Noah Pillai,CUST-0495,USB-C Hub,PROD-0003,61.28,3,TXN-007542,2024-01-11
7543,Aarav Menon,CUST-0432,Resistance Bands,PROD-0043,22.74,2,TXN-007543,2025-03-21
7544,Suresh Taylor,CUST-0112,Business Strategy,PROD-0035,33.11,1,TXN-007544,2025-04-21
7545,Sara Davis,CUST-0387,External SSD 1TB,PROD-0010,77.83,3,TXN-007545,2025-01-17
7546,Arjun Verma,CUST-0003,Python Programming,PROD-0031,22.63,2,TXN-007546,2025-05-09
7547,Suresh Bhat,CUST-0706,Smartwatch,PROD-0005,158.2,2,TXN-007547,2024-07-08
7548,Sophia Desai,CUST-0097,Data Science Handbook,PROD-0032,42.44,1,TXN-007548,2024-10-15
7549,Matthew Lee,CUST-0559,Web Development,PROD-0034,44.41,3,TXN-007549,2025-02-08
7550,Donald Mehta,CUST-0575,Portable Charger,PROD-0004,42.05,2,TXN-007550,2024-04-15
7551,Karen Martin,CUST-0514,Knife Set,PROD-0025,68.52,3,TXN-007551,2024-08-15
7552,Karen Nair,CUST-0046,Formal Shirt,PROD-0015,57.36,4,TXN-007552,2025-11-18
7553,Betty Rodriguez,CUST-0166,Knife Set,PROD-0025,68.52,3,TXN-007553,2025-11-01
7554,Rohit Chopra,CUST-0337,Water Bottle,PROD-0026,17.56,1,TXN-007554,2025-03-15
7555,James Miller,CUST-0479,Scarf,PROD-0020,33.28,1,TXN-007555,2025-09-19
7556,Pooja Brown,CUST-0086,Water Bottle,PROD-0026,17.56,1,TXN-007556,2025-12-02
7557,Lucas Hernandez,CUST-0771,Formal Shirt,PROD-0015,57.36,2,TXN-007557,2024-01-21
7558,Isabella Johnson,CUST-0397,Casual Shorts,PROD-0017,29.07,3,TXN-007558,2025-08-05
7559,Sandra White,CUST-0034,Fiction Novel,PROD-0037,12.83,3,TXN-007559,2025-05-13
7560,Nancy Singh,CUST-0661,Wireless Mouse,PROD-0001,45.68,1,TXN-007560,2024-05-13
7561,Jennifer Lopez,CUST-0345,Resistance Bands,PROD-0043,22.74,5,TXN-007561,2025-12-23
7562,Ananya Lee,CUST-0611,Dish Rack,PROD-0029,28.32,2,TXN-007562,2024-05-06
7563,Amit Wright,CUST-0566,Smartwatch,PROD-0005,158.2,3,TXN-007563,2025-01-17
7564,Amit Lopez,CUST-0573,Fiction Novel,PROD-0037,12.83,1,TXN-007564,2025-02-10
7565,Lucas Nair,CUST-0558,External SSD 1TB,PROD-0010,77.83,2,TXN-007565,2025-04-20
7566,Myra Jones,CUST-0012,Tea Kettle,PROD-0030,40.05,1,TXN-007566,2024-04-30
7567,Joseph Patel,CUST-0341,Winter Jacket,PROD-0016,125.83,1,TXN-007567,2024-09-11
7568,Susan Brown,CUST-0653,Water Bottle,PROD-0026,17.56,3,TXN-007568,2024-12-15
7569,Michael Lopez,CUST-0176,Water Bottle,PROD-0026,17.56,3,TXN-007569,2024-05-23
7570,Rahul Malhotra,CUST-0179,Monitor Stand,PROD-0008,53.18,2,TXN-007570,2024-01-26
7571,Matthew Mehta,CUST-0564,Basketball,PROD-0046,39.63,2,TXN-007571,2025-01-10
7572,Noah Harris,CUST-0283,Machine Learning Guide,PROD-0033,42.63,1,TXN-007572,2025-09-09
7573,Sara Rodriguez,CUST-0238,Hoodie,PROD-0013,50.64,3,TXN-007573,2025-01-11
7574,Matthew Lee,CUST-0559,Formal Shirt,PROD-0015,57.36,3,TXN-007574,2024-11-01
7575,Sarah Joshi,CUST-0197,Jump Rope,PROD-0044,18.67,3,TXN-007575,2025-10-16
7576,Sai Walker,CUST-0085,Wireless Mouse,PROD-0001,45.68,2,TXN-007576,2025-04-04
7577,Meena Miller,CUST-0246,Coffee Maker,PROD-0021,62.05,4,TXN-007577,2025-05-06
7578,Daniel Rodriguez,CUST-0319,Blender,PROD-0022,46.5,4,TXN-007578,2025-01-21
7579,Rahul Bhat,CUST-0588,Running Shoes,PROD-0014,41.04,3,TXN-007579,2025-12-23
7580,Nisha Wright,CUST-0354,Monitor Stand,PROD-0008,53.18,1,TXN-007580,2024-06-15
7581,Myra Anderson,CUST-0753,Webcam HD,PROD-0006,72.22,1,TXN-007581,2024-03-31
7582,Nikhil Thompson,CUST-0155,Business Strategy,PROD-0035,33.11,1,TXN-007582,2024-03-29
7583,Charles Verma,CUST-0586,Blender,PROD-0022,46.5,1,TXN-007583,2025-10-12
7584,Amit Rodriguez,CUST-0597,Basketball,PROD-0046,39.63,2,TXN-007584,2025-08-15
7585,Rahul Brown,CUST-0013,Formal Shirt,PROD-0015,57.36,1,TXN-007585,2025-09-09
7586,Reyansh Williams,CUST-0465,Keyboard Mechanical,PROD-0007,97.82,2,TXN-007586,2025-05-19
7587,Margaret Reddy,CUST-0084,Data Science Handbook,PROD-0032,42.44,2,TXN-007587,2024-07-15
7588,Sandra White,CUST-0034,Toaster,PROD-0023,31.12,2,TXN-007588,2025-04-07
7589,James Pillai,CUST-0059,Fiction Novel,PROD-0037,12.83,1,TXN-007589,2024-05-12
7590,Sandra Kulkarni,CUST-0260,Football,PROD-0045,29.05,1,TXN-007590,2024-12-03
7591,Daniel Lopez,CUST-0096,Water Bottle,PROD-0026,17.56,1,TXN-007591,2024-08-25
7592,Manoj Lopez,CUST-0780,Yoga Mat,PROD-0041,42.7,2,TXN-007592,2025-08-27
7593,Sai Lee,CUST-0329,Running Shoes,PROD-0014,41.04,1,TXN-007593,2025-01-29
7594,Amit Lopez,CUST-0573,Casual Shorts,PROD-0017,29.07,1,TXN-007594,2025-07-24
7595,Reyansh Williams,CUST-0465,Cycling Gloves,PROD-0049,31.15,3,TXN-007595,2025-04-13
7596,Oliver Smith,CUST-0476,Resistance Bands,PROD-0043,22.74,2,TXN-007596,2024-03-03
7597,Swati Lee,CUST-0010,Knife Set,PROD-0025,68.52,1,TXN-007597,2024-11-13
7598,Lisa Robinson,CUST-0333,Dumbbells (Pair),PROD-0042,77.78,3,TXN-007598,2025-08-24
7599,Lucas Rodriguez,CUST-0734,Tea Kettle,PROD-0030,40.05,2,TXN-007599,2025-11-15
7600,Mark Malhotra,CUST-0239,Webcam HD,PROD-0006,72.22,2,TXN-007600,2025-04-28
7601,Vivaan Malhotra,CUST-0779,Winter Jacket,PROD-0016,125.83,1,TXN-007601,2024-08-19
7602,Jessica Anderson,CUST-0182,Casual Shorts,PROD-0017,29.07,2,TXN-007602,2025-03-06
7603,Sandra Desai,CUST-0767,Tennis Racket,PROD-0047,61.92,3,TXN-007603,2024-12-07
7604,Aditya Thompson,CUST-0774,Data Science Handbook,PROD-0032,42.44,4,TXN-007604,2024-09-27
7605,Michael Brown,CUST-0349,Monitor Stand,PROD-0008,53.18,3,TXN-007605,2024-11-05
7606,James Reddy,CUST-0556,Sports Socks (3-pack),PROD-0018,13.94,4,TXN-007606,2024-02-14
7607,Ananya Pillai,CUST-0601,Scarf,PROD-0020,33.28,3,TXN-007607,2025-03-25
7608,William Thompson,CUST-0743,Running Shoes,PROD-0014,41.04,3,TXN-007608,2025-07-08
7609,Suresh Desai,CUST-0095,Toaster,PROD-0023,31.12,1,TXN-007609,2024-12-15
7610,Ananya Thompson,CUST-0297,Cotton T-Shirt,PROD-0011,30.65,2,TXN-007610,2025-04-10
7611,Sai Singh,CUST-0609,Gym Bag,PROD-0050,52.65,3,TXN-007611,2025-01-03
7612,Meena Jones,CUST-0594,Basketball,PROD-0046,39.63,4,TXN-007612,2025-05-03
7613,Betty Shah,CUST-0424,Monitor Stand,PROD-0008,53.18,1,TXN-007613,2024-02-22
7614,Arjun Patel,CUST-0496,Fiction Novel,PROD-0037,12.83,2,TXN-007614,2024-11-10
7615,Sophia Smith,CUST-0461,Non-Stick Pan,PROD-0024,32.73,1,TXN-007615,2024-12-25
7616,Patricia Chopra,CUST-0429,Blender,PROD-0022,46.5,2,TXN-007616,2025-06-08
7617,Manoj Lee,CUST-0579,Tea Kettle,PROD-0030,40.05,1,TXN-007617,2025-01-31
7618,Joseph Patel,CUST-0700,Fiction Novel,PROD-0037,12.83,1,TXN-007618,2025-06-03
7619,Ishaan Clark,CUST-0346,Sports Socks (3-pack),PROD-0018,13.94,4,TXN-007619,2025-11-27
7620,Patricia Reddy,CUST-0026,Cycling Gloves,PROD-0049,31.15,1,TXN-007620,2024-01-11
7621,Aarav Gupta,CUST-0624,Machine Learning Guide,PROD-0033,42.63,1,TXN-007621,2025-12-02
7622,Elizabeth Thomas,CUST-0390,Web Development,PROD-0034,44.41,4,TXN-007622,2025-03-02
7623,Myra Jones,CUST-0012,Cutting Board,PROD-0028,11.96,1,TXN-007623,2025-08-27
7624,Mark King,CUST-0747,Cookbook,PROD-0039,22.32,1,TXN-007624,2025-10-27
7625,Diya Chopra,CUST-0736,Storage Containers,PROD-0027,35.05,1,TXN-007625,2025-06-15
7626,Patricia Bhat,CUST-0136,Storage Containers,PROD-0027,35.05,3,TXN-007626,2025-05-02
7627,Pooja Walker,CUST-0035,Travel Guide,PROD-0040,22.38,3,TXN-007627,2025-03-29
7628,Aadhya Shah,CUST-0452,Tea Kettle,PROD-0030,40.05,2,TXN-007628,2025-01-18
7629,Riya Verma,CUST-0480,USB-C Hub,PROD-0003,61.28,3,TXN-007629,2024-07-29
7630,Mary Chopra,CUST-0584,Fiction Novel,PROD-0037,12.83,4,TXN-007630,2025-02-20
7631,Reyansh Martin,CUST-0148,Knife Set,PROD-0025,68.52,1,TXN-007631,2025-04-24
7632,Reyansh Pillai,CUST-0604,Denim Jeans,PROD-0012,82.97,4,TXN-007632,2025-03-30
7633,Ashley Gupta,CUST-0072,Resistance Bands,PROD-0043,22.74,3,TXN-007633,2024-02-26
7634,Karan Miller,CUST-0449,Cycling Gloves,PROD-0049,31.15,1,TXN-007634,2025-01-01
7635,Nikhil Lewis,CUST-0127,Laptop Stand,PROD-0009,59.55,2,TXN-007635,2025-03-05
7636,Vikram Bhat,CUST-0177,Denim Jeans,PROD-0012,82.97,2,TXN-007636,2024-02-03
7637,Isabella Pillai,CUST-0417,Business Strategy,PROD-0035,33.11,5,TXN-007637,2025-10-30
7638,Richard Robinson,CUST-0172,Cap,PROD-0019,12.46,1,TXN-007638,2024-08-25
7639,Nikhil Verma,CUST-0198,Jump Rope,PROD-0044,18.67,4,TXN-007639,2024-09-04
7640,Nancy Thomas,CUST-0054,External SSD 1TB,PROD-0010,77.83,1,TXN-007640,2025-08-26
7641,Reyansh Nair,CUST-0236,Casual Shorts,PROD-0017,29.07,1,TXN-007641,2024-01-24
7642,Vikram Robinson,CUST-0411,Basketball,PROD-0046,39.63,4,TXN-007642,2025-01-21
7643,Diya Garcia,CUST-0580,Casual Shorts,PROD-0017,29.07,3,TXN-007643,2025-11-27
7644,Arjun Verma,CUST-0003,Water Bottle,PROD-0026,17.56,2,TXN-007644,2025-11-01
7645,Noah Lopez,CUST-0134,Hoodie,PROD-0013,50.64,1,TXN-007645,2025-07-04
7646,Sandra Lee,CUST-0402,Coffee Maker,PROD-0021,62.05,3,TXN-007646,2025-09-05
7647,Ananya King,CUST-0313,Webcam HD,PROD-0006,72.22,1,TXN-007647,2024-12-17
7648,Diya Davis,CUST-0249,Python Programming,PROD-0031,22.63,3,TXN-007648,2024-02-19
7649,Sandra White,CUST-0034,Knife Set,PROD-0025,68.52,4,TXN-007649,2024-09-28
7650,Sandra Kulkarni,CUST-0260,Web Development,PROD-0034,44.41,4,TXN-007650,2025-07-23
7651,Jennifer Lopez,CUST-0345,Cap,PROD-0019,12.46,2,TXN-007651,2024-12-14
7652,Karan White,CUST-0252,Keyboard Mechanical,PROD-0007,97.82,1,TXN-007652,2025-08-15
7653,Nikhil Walker,CUST-0647,Cycling Gloves,PROD-0049,31.15,3,TXN-007653,2025-06-16
7654,Krishna Gupta,CUST-0011,Casual Shorts,PROD-0017,29.07,1,TXN-007654,2024-12-24
7655,Daniel Rodriguez,CUST-0319,External SSD 1TB,PROD-0010,77.83,2,TXN-007655,2024-01-07
7656,Jennifer Moore,CUST-0332,Winter Jacket,PROD-0016,125.83,5,TXN-007656,2025-02-24
7657,Vivaan Malhotra,CUST-0779,Scarf,PROD-0020,33.28,5,TXN-007657,2025-01-08
7658,Ashley Chopra,CUST-0342,Bluetooth Headphones,PROD-0002,92.28,2,TXN-007658,2025-03-10
7659,Matthew Mehta,CUST-0564,Web Development,PROD-0034,44.41,2,TXN-007659,2025-04-02
7660,Lucas Nair,CUST-0558,Water Bottle,PROD-0026,17.56,1,TXN-007660,2024-07-03
7661,Reyansh Lewis,CUST-0044,Formal Shirt,PROD-0015,57.36,3,TXN-007661,2024-05-13
7662,Oliver Gupta,CUST-0173,Monitor Stand,PROD-0008,53.18,1,TXN-007662,2024-03-17
7663,Deepak Desai,CUST-0493,USB-C Hub,PROD-0003,61.28,4,TXN-007663,2024-04-05
7664,Matthew Singh,CUST-0637,Basketball,PROD-0046,39.63,4,TXN-007664,2025-07-27
7665,Vikram Robinson,CUST-0411,Storage Containers,PROD-0027,35.05,4,TXN-007665,2025-08-29
7666,Aanya Nair,CUST-0795,Fiction Novel,PROD-0037,12.83,2,TXN-007666,2025-07-06
7667,Jennifer Mehta,CUST-0484,Fiction Novel,PROD-0037,12.83,2,TXN-007667,2025-05-10
7668,Noah Chopra,CUST-0164,Web Development,PROD-0034,44.41,2,TXN-007668,2025-12-17
7669,Meena Rao,CUST-0079,Casual Shorts,PROD-0017,29.07,3,TXN-007669,2024-11-13
7670,Diya Young,CUST-0582,Non-Stick Pan,PROD-0024,32.73,3,TXN-007670,2024-06-26
7671,Myra Sharma,CUST-0591,Monitor Stand,PROD-0008,53.18,2,TXN-007671,2025-11-13
7672,Isabella Rao,CUST-0592,Water Bottle,PROD-0026,17.56,1,TXN-007672,2024-04-27
